is_crop,latitude,longitude,subset
1.0,13.94418281,38.1185,testing
1.0,13.59938907,38.82849999,testing
1.0,12.83909007,39.46749999,validation
0.0,12.56203918,36.98250001,validation
0.0,14.63221541,39.18349999,validation
0.0,13.73736754,38.4025,testing
0.0,14.70090192,39.11249999,validation
0.0,14.63221541,38.1185,testing
0.0,12.28468944,39.46749999,testing
1.0,12.49272952,37.40850001,testing
0.0,14.83821005,39.75149998,testing
0.25,13.11583598,37.9765,validation
0.0,13.32319158,39.75149998,validation
1.0,14.76956683,38.82849999,testing
0.0,14.35725524,39.82249998,testing
0.6666666666666666,13.04667843,36.76950001,testing
0.0,14.83821005,37.69250001,testing
0.25,13.53036962,39.68049999,testing
0.0,12.97750153,38.5445,validation
0.6666666666666666,13.39227078,37.40850001,validation
1.0,13.11583598,37.9055,validation
0.0,14.83821005,38.6155,validation
0.0,14.76956683,38.0475,validation
0.75,12.7698557,37.26650001,testing
0.0,13.66838841,38.82849999,validation
0.0,14.76956683,37.47950001,validation
0.6666666666666666,12.28468944,37.8345,validation
0.0,14.76956683,39.53849999,validation
0.6666666666666666,13.94418281,39.11249999,testing
1.0,13.53036962,38.2605,testing
0.6666666666666666,13.59938907,37.7635,testing
0.0,14.35725524,36.76950001,validation
0.0,14.08195692,37.40850001,validation
0.0,14.28846214,37.26650001,testing
1.0,14.28846214,39.53849999,validation
1.0,14.08195692,38.75749999,testing
1.0,14.83821005,37.55050001,validation
0.0,13.66838841,38.97049999,validation
0.0,13.66838841,37.05350001,testing
0.0,14.42602722,38.75749999,validation
0.4,13.25409265,39.04149999,validation
0.0,14.49477797,36.84050001,testing
1.0,12.49272952,39.11249999,testing
1.0,13.32319158,38.97049999,testing
0.0,13.39227078,39.25449999,testing
0.0,14.28846214,39.89349998,testing
1.0,12.90830538,36.62750002,validation
1.0,12.97750153,38.3315,testing
0.6666666666666666,13.66838841,36.76950001,testing
0.3333333333333333,14.28846214,37.9055,testing
0.0,14.49477797,38.5445,testing
0.0,14.49477797,37.62150001,validation
0.3333333333333333,12.56203918,36.62750002,testing
1.0,12.28468944,37.12450001,validation
0.0,13.04667843,39.11249999,testing
1.0,12.49272952,37.7635,validation
0.0,13.46133016,38.5445,validation
0.0,13.59938907,39.25449999,testing
0.0,14.83821005,38.75749999,validation
0.0,13.53036962,39.96449998,testing
0.0,13.53036962,39.53849999,testing
1.0,14.63221541,38.75749999,testing
0.0,12.42340128,38.4025,validation
0.0,14.83821005,39.89349998,validation
0.0,13.59938907,39.89349998,testing
0.0,14.0130802,38.82849999,validation
0.0,12.56203918,39.75149998,testing
1.0,12.90830538,38.1185,validation
0.0,13.39227078,38.6865,testing
0.0,14.70090192,39.39649999,validation
1.0,13.94418281,37.47950001,validation
1.0,12.90830538,37.12450001,testing
0.0,14.28846214,38.1895,validation
1.0,12.83909007,37.8345,validation
0.0,12.63133016,36.91150001,validation
0.0,14.0130802,39.18349999,validation
0.6666666666666666,13.18497408,38.0475,testing
1.0,14.42602722,37.7635,validation
0.0,13.59938907,38.6865,validation
0.0,13.80632639,37.69250001,validation
1.0,12.70060236,39.18349999,testing
0.0,13.11583598,39.53849999,testing
1.0,12.90830538,36.48550002,validation
0.0,13.80632639,38.82849999,validation
1.0,12.83909007,39.32549999,validation
0.0,12.70060236,39.96449998,validation
0.0,12.49272952,39.46749999,validation
0.0,12.28468944,38.5445,testing
1.0,12.83909007,37.40850001,testing
0.0,12.35405455,39.46749999,validation
1.0,13.87526484,38.0475,validation
0.0,14.28846214,39.96449998,testing
0.0,14.70090192,37.9765,testing
0.25,12.49272952,39.60949999,testing
0.0,14.56350739,39.39649999,testing
1.0,14.15081288,37.8345,validation
0.3333333333333333,14.56350739,38.4025,validation
0.0,12.28468944,38.89949999,testing
0.25,13.18497408,39.75149998,validation
0.6666666666666666,13.25409265,37.47950001,validation
1.0,14.21964798,38.1185,validation
0.0,13.66838841,38.0475,validation
0.0,12.63133016,39.68049999,testing
0.0,14.76956683,38.75749999,testing
0.0,14.28846214,39.68049999,testing
0.0,13.87526484,37.8345,testing
0.3333333333333333,14.28846214,37.33750001,validation
0.0,13.04667843,38.1895,testing
0.0,13.39227078,39.82249998,validation
0.0,14.0130802,39.75149998,validation
0.0,13.04667843,38.82849999,validation
0.0,12.97750153,38.1185,validation
0.0,12.83909007,38.5445,validation
0.3333333333333333,13.18497408,39.46749999,testing
1.0,14.28846214,39.25449999,validation
0.0,14.35725524,39.75149998,testing
0.3333333333333333,13.46133016,36.84050001,validation
0.0,13.11583598,38.0475,testing
0.0,14.83821005,38.97049999,validation
0.75,12.56203918,38.82849999,validation
0.0,14.49477797,36.69850002,testing
0.0,13.46133016,37.19550001,testing
0.0,13.04667843,37.62150001,validation
0.0,14.70090192,37.19550001,testing
0.0,14.21964798,39.89349998,validation
0.0,14.70090192,39.89349998,validation
1.0,12.56203918,36.91150001,validation
0.0,12.49272952,39.96449998,testing
0.3333333333333333,12.28468944,38.75749999,testing
0.0,13.46133016,39.82249998,validation
1.0,14.15081288,38.3315,testing
0.0,12.42340128,38.0475,testing
1.0,13.59938907,37.69250001,validation
0.0,12.35405455,39.39649999,validation
0.25,13.39227078,38.4025,testing
0.0,14.0130802,37.47950001,validation
0.0,14.76956683,37.19550001,testing
0.0,14.56350739,38.2605,validation
0.0,14.28846214,39.60949999,validation
0.0,14.35725524,38.97049999,validation
0.3333333333333333,14.42602722,36.91150001,validation
0.0,14.70090192,37.40850001,testing
1.0,12.90830538,39.60949999,testing
0.0,12.28468944,39.68049999,validation
0.6666666666666666,13.94418281,39.46749999,validation
0.0,14.70090192,36.98250001,validation
1.0,14.0130802,37.33750001,validation
0.0,13.73736754,39.82249998,validation
0.0,13.18497408,38.89949999,validation
0.6666666666666666,12.7698557,37.69250001,validation
0.0,14.42602722,38.97049999,validation
0.6666666666666666,13.39227078,37.19550001,validation
1.0,13.04667843,38.1185,testing
0.0,14.15081288,37.12450001,testing
0.0,13.59938907,36.91150001,validation
1.0,12.42340128,37.9765,testing
0.0,12.28468944,39.82249998,testing
0.0,14.49477797,38.4735,testing
0.0,13.66838841,37.47950001,validation
0.0,14.76956683,39.04149999,testing
0.0,12.7698557,38.4025,validation
0.0,14.63221541,39.75149998,testing
0.6666666666666666,13.73736754,36.62750002,testing
0.0,13.25409265,38.75749999,validation
0.0,14.49477797,36.91150001,validation
1.0,12.35405455,37.19550001,testing
0.0,14.83821005,37.9055,validation
0.0,14.63221541,36.98250001,testing
0.0,13.73736754,37.33750001,validation
1.0,14.63221541,37.7635,validation
0.0,14.56350739,36.91150001,testing
0.0,12.35405455,39.04149999,testing
0.0,14.21964798,36.62750002,testing
1.0,13.87526484,38.4025,validation
0.0,14.28846214,38.82849999,validation
0.0,14.49477797,37.47950001,validation
1.0,12.83909007,39.39649999,testing
0.0,12.90830538,38.2605,testing
1.0,12.63133016,39.46749999,validation
0.0,14.49477797,36.76950001,validation
0.0,14.83821005,37.05350001,validation
0.0,13.87526484,37.12450001,validation
0.0,14.70090192,39.04149999,validation
0.0,13.25409265,38.4735,validation
0.0,14.76956683,39.18349999,testing
0.0,14.70090192,39.46749999,testing
0.3333333333333333,14.28846214,36.76950001,validation
0.0,14.28846214,36.91150001,testing
0.0,13.94418281,39.32549999,testing
0.0,14.56350739,37.19550001,validation
0.0,14.49477797,38.6865,testing
0.0,14.56350739,37.12450001,testing
1.0,12.49272952,37.05350001,testing
1.0,14.42602722,36.84050001,testing
0.8,13.11583598,37.47950001,testing
0.0,12.7698557,38.1185,testing
0.0,14.21964798,36.55650002,validation
0.0,12.42340128,39.89349998,validation
0.0,14.76956683,38.2605,testing
1.0,14.28846214,38.75749999,testing
1.0,13.32319158,37.05350001,validation
0.0,13.66838841,39.53849999,validation
1.0,14.08195692,38.0475,validation
0.0,14.08195692,37.62150001,testing
0.0,12.70060236,38.1895,testing
1.0,12.63133016,38.2605,testing
0.0,12.7698557,36.62750002,validation
0.0,13.66838841,37.9055,validation
0.0,12.7698557,39.60949999,validation
0.6666666666666666,14.28846214,38.5445,testing
0.0,14.15081288,39.11249999,validation
1.0,12.35405455,38.0475,testing
0.0,13.25409265,37.40850001,validation
1.0,14.70090192,37.8345,validation
1.0,12.35405455,39.60949999,testing
0.0,14.08195692,38.6155,testing
0.0,12.49272952,36.69850002,testing
0.0,13.87526484,37.19550001,testing
0.3333333333333333,13.18497408,36.84050001,testing
0.0,12.28468944,38.6865,testing
0.0,12.42340128,39.25449999,validation
0.0,12.56203918,39.60949999,testing
0.0,13.18497408,37.69250001,testing
0.0,13.80632639,39.75149998,testing
0.0,14.0130802,38.75749999,testing
0.0,13.66838841,38.4735,validation
0.0,14.15081288,38.5445,validation
0.0,14.83821005,38.4025,validation
0.3333333333333333,12.63133016,39.75149998,testing
0.75,14.08195692,39.53849999,testing
0.0,13.11583598,38.75749999,validation
0.0,14.49477797,37.19550001,validation
1.0,12.56203918,37.12450001,validation
1.0,14.63221541,36.55650002,testing
0.0,13.94418281,39.60949999,testing
0.0,13.94418281,36.84050001,validation
0.3333333333333333,14.0130802,39.32549999,testing
0.0,13.59938907,36.84050001,validation
0.0,13.04667843,39.89349998,validation
0.25,12.28468944,38.4025,testing
0.0,12.63133016,37.47950001,validation
0.0,13.80632639,39.25449999,validation
0.0,12.63133016,38.0475,testing
0.0,14.08195692,39.68049999,validation
0.0,14.70090192,38.5445,validation
0.0,12.42340128,39.82249998,validation
0.0,14.08195692,37.69250001,testing
1.0,12.90830538,37.69250001,validation
0.0,14.35725524,39.46749999,testing
0.0,13.80632639,37.19550001,testing
0.0,12.7698557,37.62150001,validation
1.0,12.56203918,36.84050001,testing
1.0,13.94418281,36.69850002,testing
0.0,14.70090192,37.12450001,validation
1.0,14.15081288,37.9765,validation
0.0,13.46133016,39.11249999,validation
0.0,14.35725524,37.05350001,testing
0.0,14.56350739,36.55650002,testing
0.0,13.39227078,39.39649999,testing
1.0,12.83909007,36.55650002,validation
0.0,14.28846214,39.82249998,validation
1.0,13.18497408,37.40850001,validation
0.0,12.97750153,38.4735,validation
1.0,13.11583598,37.26650001,testing
0.0,13.04667843,36.91150001,testing
1.0,14.28846214,37.9765,testing
0.0,14.42602722,38.0475,validation
1.0,14.08195692,38.3315,testing
1.0,13.32319158,36.91150001,validation
1.0,12.56203918,38.89949999,testing
0.0,14.28846214,38.6865,testing
0.0,14.56350739,39.89349998,validation
0.0,14.08195692,39.75149998,testing
1.0,12.83909007,36.69850002,validation
0.0,13.66838841,37.26650001,testing
0.0,14.83821005,36.62750002,validation
1.0,12.97750153,39.39649999,validation
1.0,12.63133016,37.8345,testing
1.0,12.83909007,38.0475,testing
0.0,12.49272952,38.2605,testing
0.75,12.35405455,37.69250001,testing
0.0,14.49477797,38.0475,validation
0.0,14.0130802,37.9765,validation
0.0,14.42602722,36.76950001,validation
0.0,14.83821005,37.19550001,testing
0.0,12.49272952,36.62750002,testing
0.0,14.76956683,37.9055,validation
0.0,13.39227078,37.47950001,validation
1.0,14.08195692,38.4025,testing
0.0,14.70090192,38.82849999,validation
0.0,14.0130802,39.60949999,testing
0.75,14.08195692,38.97049999,testing
0.0,13.66838841,36.69850002,testing
0.0,12.35405455,38.6155,testing
0.0,13.46133016,36.69850002,validation
0.0,13.94418281,37.69250001,validation
0.0,14.63221541,37.05350001,validation
1.0,12.35405455,36.84050001,testing
1.0,13.46133016,36.98250001,testing
1.0,13.80632639,37.47950001,validation
1.0,14.70090192,38.75749999,testing
1.0,12.70060236,39.53849999,validation
0.0,13.25409265,36.98250001,validation
1.0,13.39227078,37.33750001,validation
0.0,14.83821005,37.9765,testing
0.0,12.83909007,38.4735,validation
0.0,14.63221541,37.9055,validation
1.0,12.56203918,38.1185,validation
0.0,14.15081288,39.32549999,validation
1.0,14.21964798,37.33750001,testing
0.0,12.97750153,39.96449998,validation
1.0,12.56203918,37.47950001,validation
0.0,14.21964798,37.19550001,testing
0.0,12.28468944,37.9765,validation
1.0,14.15081288,36.91150001,validation
0.3333333333333333,14.49477797,36.98250001,testing
1.0,14.21964798,36.84050001,testing
0.0,14.63221541,38.82849999,testing
0.0,12.97750153,38.75749999,testing
0.0,14.9068315,37.9765,validation
0.0,13.32319158,36.98250001,testing
1.0,13.87526484,36.69850002,validation
1.0,13.80632639,36.98250001,validation
0.0,14.28846214,38.3315,validation
0.0,13.18497408,37.19550001,testing
0.0,14.28846214,38.89949999,validation
0.0,14.83821005,38.3315,testing
0.0,13.39227078,38.3315,validation
0.0,14.21964798,38.6155,validation
1.0,12.35405455,36.76950001,validation
1.0,13.04667843,39.68049999,validation
1.0,13.32319158,39.53849999,validation
0.0,13.53036962,36.91150001,testing
0.0,12.7698557,37.19550001,validation
0.0,13.39227078,38.97049999,testing
0.0,14.49477797,38.2605,validation
1.0,12.70060236,36.69850002,validation
1.0,12.63133016,37.62150001,testing
0.0,13.04667843,38.75749999,validation
1.0,12.28468944,37.69250001,testing
0.0,13.46133016,39.75149998,validation
1.0,12.35405455,37.9055,validation
0.0,13.59938907,37.26650001,validation
1.0,14.08195692,38.89949999,testing
0.0,13.94418281,37.9765,testing
0.0,14.35725524,39.96449998,validation
1.0,13.80632639,38.1185,validation
0.0,13.32319158,39.25449999,validation
0.0,13.80632639,38.2605,validation
1.0,14.42602722,37.40850001,testing
0.0,12.97750153,39.82249998,testing
0.0,13.11583598,38.6155,testing
0.0,12.35405455,38.75749999,validation
0.0,12.42340128,37.19550001,validation
0.0,13.46133016,39.32549999,testing
1.0,12.7698557,36.91150001,validation
1.0,13.59938907,39.11249999,testing
1.0,13.59938907,37.40850001,validation
0.0,14.42602722,38.4735,validation
0.0,14.15081288,39.39649999,validation
1.0,13.80632639,36.84050001,validation
0.0,14.83821005,39.32549999,validation
0.0,13.53036962,39.46749999,validation
1.0,13.87526484,37.26650001,testing
1.0,12.70060236,37.9055,testing
1.0,13.25409265,36.55650002,validation
0.0,14.76956683,37.40850001,testing
1.0,12.49272952,37.69250001,testing
0.6666666666666666,13.66838841,39.46749999,validation
1.0,12.49272952,39.32549999,validation
0.0,14.0130802,38.3315,testing
0.0,14.0130802,39.89349998,validation
0.0,14.15081288,39.89349998,testing
0.0,12.49272952,38.3315,testing
1.0,13.59938907,38.97049999,testing
0.0,12.28468944,38.97049999,testing
0.0,13.59938907,37.8345,testing
1.0,13.11583598,39.60949999,validation
0.0,14.76956683,39.82249998,testing
0.6666666666666666,12.7698557,37.9765,testing
0.0,13.46133016,38.2605,testing
0.0,13.73736754,38.0475,testing
1.0,12.90830538,37.9765,testing
0.0,12.83909007,37.62150001,testing
0.0,14.83821005,38.1185,validation
0.0,14.42602722,38.2605,testing
0.0,14.70090192,37.26650001,testing
0.0,13.25409265,39.75149998,validation
0.0,12.97750153,38.1895,testing
0.0,14.56350739,36.84050001,testing
0.0,14.08195692,37.33750001,testing
1.0,12.70060236,39.75149998,testing
1.0,14.56350739,37.47950001,testing
1.0,14.08195692,36.62750002,validation
1.0,14.63221541,36.84050001,validation
1.0,14.0130802,36.55650002,testing
0.0,14.76956683,39.32549999,validation
0.0,12.7698557,37.47950001,validation
0.75,14.0130802,38.4735,testing
0.0,13.39227078,39.11249999,validation
0.0,13.25409265,39.32549999,validation
0.0,13.18497408,39.39649999,testing
0.6666666666666666,12.28468944,36.84050001,validation
0.0,14.08195692,39.04149999,testing
0.0,13.87526484,38.4735,testing
0.0,13.04667843,38.6865,testing
0.0,12.7698557,39.82249998,validation
1.0,14.28846214,37.7635,testing
0.0,13.53036962,38.3315,testing
0.0,14.35725524,38.6865,testing
0.0,12.7698557,38.6865,testing
0.0,13.87526484,37.7635,validation
0.0,13.32319158,39.32549999,validation
0.0,13.87526484,39.04149999,validation
0.0,12.42340128,39.96449998,testing
0.0,14.56350739,39.53849999,testing
1.0,14.15081288,39.53849999,testing
0.0,12.7698557,36.55650002,testing
0.0,13.94418281,37.8345,testing
0.0,13.66838841,39.89349998,testing
1.0,13.87526484,37.55050001,testing
0.0,14.21964798,37.69250001,testing
0.0,12.49272952,37.9055,validation
0.0,14.35725524,39.18349999,validation
0.0,13.73736754,39.46749999,validation
0.0,14.08195692,36.55650002,validation
1.0,12.83909007,39.75149998,testing
1.0,14.49477797,37.26650001,testing
0.0,14.49477797,39.25449999,validation
0.0,12.70060236,38.89949999,validation
0.0,12.42340128,37.7635,testing
0.0,13.66838841,39.68049999,validation
0.0,13.11583598,39.82249998,validation
0.0,14.76956683,38.5445,testing
0.0,14.15081288,38.4025,testing
0.0,13.94418281,39.18349999,testing
0.6666666666666666,12.90830538,38.75749999,testing
0.25,13.32319158,39.04149999,testing
0.0,12.70060236,38.2605,testing
0.0,13.25409265,38.82849999,testing
0.0,13.94418281,37.26650001,testing
0.0,14.70090192,39.32549999,validation
0.0,14.76956683,39.68049999,testing
0.75,13.39227078,36.55650002,testing
0.0,14.70090192,39.53849999,validation
0.0,13.11583598,39.04149999,validation
0.0,14.63221541,37.55050001,validation
1.0,14.0130802,37.8345,testing
1.0,14.08195692,38.2605,testing
0.0,13.87526484,38.82849999,validation
0.0,13.66838841,39.60949999,validation
0.0,14.70090192,39.75149998,validation
0.0,13.94418281,38.0475,validation
1.0,13.80632639,36.91150001,validation
0.0,14.28846214,36.84050001,testing
0.0,12.63133016,39.11249999,testing
0.0,13.87526484,39.68049999,testing
0.0,13.18497408,38.3315,validation
0.0,14.08195692,36.84050001,testing
0.6666666666666666,13.66838841,36.84050001,testing
0.0,13.66838841,37.33750001,validation
0.0,13.59938907,39.04149999,testing
0.0,13.11583598,39.39649999,validation
0.0,12.7698557,36.98250001,testing
1.0,12.35405455,39.68049999,testing
1.0,14.0130802,36.62750002,validation
0.0,14.42602722,39.32549999,testing
0.0,14.49477797,39.68049999,testing
0.0,14.0130802,39.96449998,testing
0.0,12.63133016,38.3315,testing
0.3333333333333333,13.59938907,38.0475,testing
0.0,13.46133016,39.46749999,validation
0.0,13.73736754,38.82849999,testing
0.0,14.15081288,39.25449999,validation
0.0,13.80632639,39.96449998,validation
0.0,13.94418281,37.12450001,validation
0.0,14.42602722,37.9055,testing
0.0,14.63221541,37.9765,testing
0.0,14.70090192,37.05350001,validation
1.0,13.94418281,37.9055,validation
0.0,14.76956683,36.98250001,validation
0.0,13.53036962,39.82249998,testing
1.0,14.15081288,39.46749999,validation
0.0,14.28846214,37.62150001,testing
1.0,13.73736754,37.55050001,testing
0.0,14.56350739,37.62150001,validation
0.0,13.46133016,38.6865,validation
1.0,14.21964798,36.76950001,validation
0.0,12.90830538,39.75149998,testing
0.0,12.97750153,37.19550001,testing
0.0,14.35725524,37.9765,validation
1.0,14.0130802,39.46749999,testing
1.0,14.83821005,38.1895,validation
1.0,12.28468944,38.3315,testing
0.0,13.46133016,36.91150001,validation
0.6666666666666666,14.21964798,36.98250001,testing
0.0,14.35725524,36.84050001,testing
1.0,12.35405455,38.1895,testing
0.0,13.59938907,38.6155,testing
0.0,13.59938907,39.39649999,validation
0.0,13.04667843,38.3315,testing
1.0,13.32319158,36.55650002,validation
0.0,14.9068315,36.55650002,testing
0.0,13.87526484,38.1185,validation
0.0,13.73736754,39.18349999,validation
0.0,13.73736754,39.04149999,testing
0.0,13.53036962,37.8345,validation
1.0,12.83909007,38.6865,validation
0.0,12.90830538,38.89949999,testing
0.0,12.70060236,38.6865,validation
0.0,14.15081288,39.82249998,validation
1.0,12.7698557,37.12450001,validation
0.0,12.7698557,38.1895,validation
1.0,12.63133016,37.33750001,testing
0.0,14.76956683,36.84050001,testing
0.0,14.83821005,38.2605,testing
0.0,14.0130802,39.11249999,testing
0.0,12.56203918,39.68049999,validation
1.0,13.25409265,37.55050001,testing
0.0,12.56203918,39.32549999,validation
0.0,12.42340128,39.18349999,testing
0.0,13.94418281,38.6155,validation
1.0,13.04667843,37.7635,validation
1.0,14.08195692,38.4735,testing
0.0,14.9068315,38.97049999,testing
0.0,13.11583598,39.89349998,validation
0.0,14.49477797,36.62750002,validation
0.0,13.25409265,37.62150001,validation
0.0,14.56350739,38.5445,testing
0.0,14.83821005,39.53849999,testing
0.0,13.11583598,37.62150001,validation
1.0,13.39227078,36.69850002,testing
0.0,12.35405455,38.89949999,validation
1.0,13.32319158,39.18349999,testing
1.0,13.32319158,37.12450001,validation
0.0,14.35725524,38.75749999,testing
1.0,12.63133016,37.12450001,validation
0.0,13.66838841,38.1895,validation
0.0,12.90830538,38.6155,validation
0.0,13.18497408,38.82849999,validation
1.0,14.70090192,37.47950001,validation
0.0,14.28846214,39.46749999,testing
0.0,14.28846214,37.05350001,testing
0.0,14.42602722,37.55050001,validation
1.0,13.73736754,39.39649999,validation
1.0,13.53036962,38.82849999,validation
1.0,14.28846214,37.8345,testing
0.0,12.97750153,36.69850002,validation
0.0,14.21964798,39.60949999,validation
0.6666666666666666,13.87526484,37.33750001,validation
1.0,12.90830538,37.8345,validation
0.0,14.63221541,39.60949999,testing
0.0,13.18497408,38.97049999,testing
0.0,13.59938907,37.62150001,testing
0.0,14.63221541,37.40850001,validation
0.0,12.42340128,39.53849999,testing
0.0,12.7698557,38.6155,testing
0.0,13.11583598,39.68049999,validation
1.0,13.25409265,36.91150001,testing
0.0,13.32319158,39.68049999,testing
0.0,12.90830538,39.82249998,testing
0.0,14.35725524,37.9055,testing
0.0,13.94418281,39.96449998,validation
0.0,13.39227078,39.04149999,testing
0.0,13.80632639,36.55650002,validation
1.0,12.97750153,36.91150001,testing
1.0,12.28468944,37.55050001,validation
1.0,12.56203918,38.4025,testing
0.0,12.97750153,39.46749999,validation
1.0,14.08195692,38.82849999,testing
0.0,14.15081288,36.98250001,testing
1.0,14.15081288,37.9055,testing
0.0,13.94418281,39.25449999,validation
1.0,13.73736754,37.05350001,validation
0.0,12.83909007,39.89349998,testing
0.0,13.04667843,39.32549999,validation
1.0,14.35725524,39.32549999,testing
1.0,14.63221541,38.1895,testing
0.0,14.21964798,39.32549999,testing
0.0,14.49477797,38.89949999,validation
1.0,13.04667843,36.69850002,testing
0.75,12.7698557,39.39649999,testing
0.0,14.56350739,39.18349999,testing
0.0,13.53036962,39.11249999,testing
0.6666666666666666,12.28468944,36.76950001,testing
0.0,13.80632639,38.1895,testing
0.75,13.25409265,37.05350001,validation
0.0,12.35405455,39.89349998,validation
0.0,14.76956683,37.9765,testing
1.0,13.59938907,36.48550002,testing
0.0,14.21964798,38.0475,validation
0.0,13.18497408,38.75749999,testing
0.0,13.73736754,37.26650001,testing
1.0,13.11583598,36.76950001,testing
1.0,12.7698557,39.32549999,validation
1.0,12.97750153,36.84050001,testing
0.0,12.7698557,39.11249999,testing
0.0,13.32319158,38.3315,validation
1.0,14.15081288,38.6865,testing
1.0,13.73736754,39.25449999,validation
0.0,12.83909007,37.55050001,testing
1.0,13.04667843,36.84050001,testing
0.0,12.63133016,38.75749999,testing
0.0,12.35405455,39.75149998,validation
1.0,13.87526484,36.48550002,testing
1.0,13.25409265,36.69850002,validation
0.0,14.83821005,39.11249999,testing
0.0,14.28846214,38.1185,validation
0.0,13.53036962,39.75149998,testing
0.0,14.76956683,39.46749999,testing
1.0,12.7698557,37.55050001,testing
0.0,14.15081288,38.1895,testing
0.0,13.32319158,39.82249998,validation
0.0,14.56350739,39.11249999,testing
0.0,13.39227078,38.75749999,validation
0.0,13.32319158,38.4025,testing
0.0,14.21964798,39.82249998,validation
0.0,13.87526484,39.96449998,validation
0.0,12.70060236,39.68049999,validation
0.0,14.70090192,38.6865,validation
0.0,13.87526484,38.89949999,testing
0.0,12.90830538,38.4735,validation
0.0,14.56350739,37.9055,testing
1.0,13.73736754,37.47950001,testing
0.0,13.25409265,39.89349998,validation
0.0,13.39227078,38.5445,validation
0.0,13.18497408,39.60949999,validation
0.0,14.76956683,38.97049999,testing
1.0,13.39227078,37.8345,testing
1.0,12.83909007,37.47950001,validation
0.0,13.04667843,39.82249998,testing
0.0,12.63133016,39.96449998,testing
0.0,12.49272952,39.89349998,validation
0.0,12.49272952,38.89949999,testing
0.0,14.56350739,37.7635,validation
0.0,14.76956683,39.60949999,testing
0.0,14.76956683,38.6865,validation
0.0,13.25409265,39.68049999,testing
0.0,13.80632639,39.11249999,testing
0.0,14.28846214,37.40850001,validation
0.0,13.53036962,36.69850002,testing
0.0,13.59938907,36.55650002,validation
1.0,14.56350739,37.55050001,testing
0.0,12.90830538,37.9055,validation
1.0,12.63133016,39.60949999,validation
1.0,12.97750153,39.32549999,testing
0.0,13.94418281,36.98250001,testing
1.0,13.04667843,37.9055,validation
0.0,14.83821005,39.96449998,testing
0.0,14.70090192,38.4735,validation
0.0,14.9068315,39.89349998,testing
0.0,14.56350739,39.25449999,testing
0.0,14.0130802,37.19550001,testing
0.0,13.18497408,39.89349998,testing
0.0,14.28846214,36.62750002,validation
1.0,12.90830538,36.98250001,validation
0.0,14.21964798,39.46749999,validation
0.0,14.56350739,37.26650001,validation
0.0,14.35725524,39.25449999,testing
