is_crop,latitude,longitude,subset
0.0,12.27460081,33.72787831,validation
0.0,10.58240742,33.60891236,training
1.0,11.83064469,34.03503609,validation
1.0,11.96455187,33.28686182,validation
0.0,12.46885397,33.9381202,testing
0.0,9.70755283,33.99312171,testing
1.0,11.92974919,33.96481386,training
0.0,11.06139583,33.45553941,training
0.0,11.28122878,33.9811491,validation
1.0,11.2288341,33.67267152,testing
0.0,11.43736593,33.9954845,testing
0.0,10.31039811,34.19044201,training
1.0,11.86828421,33.67071164,training
1.0,11.887428,34.44545655,training
1.0,12.27165427,34.14730749,training
1.0,11.57025826,33.3345025,validation
1.0,11.87221891,33.32717036,testing
1.0,11.66759885,33.8242868,testing
1.0,11.62079412,34.53606175,training
1.0,12.18214815,33.54057869,validation
0.0,11.15366923,33.57895428,testing
1.0,12.10984049,33.43693421,testing
0.0,10.52975926,34.22547052,validation
0.0,10.75174177,33.35108741,testing
1.0,11.96323774,33.24085139,testing
1.0,11.7358587,34.25929584,validation
1.0,11.85673245,33.52384696,validation
0.0,11.94659933,34.76883831,testing
0.0,11.39263292,33.81304508,training
1.0,12.40843881,34.38218319,testing
1.0,12.18914537,33.30603806,testing
0.0,10.63052412,34.17034448,training
0.0,9.49602519,34.02403006,validation
1.0,11.59506945,33.53751249,training
0.0,11.07676002,34.44799416,validation
1.0,12.23455131,33.73141378,validation
0.0,12.14901746,34.53592736,validation
0.0,10.9013155,33.79177518,testing
1.0,11.61168736,34.58215454,testing
1.0,11.65678681,33.62020604,training
0.0,10.62312576,33.71273788,validation
0.0,12.38095693,33.95596738,validation
0.0,10.88170019,33.53018091,training
0.0,10.31942523,33.92835302,validation
1.0,11.86682002,34.1804684,validation
0.0,10.97166776,34.50128204,validation
0.0,10.73442161,33.92762874,testing
0.0,11.13983568,34.87765478,training
1.0,12.20948493,33.76468568,testing
1.0,12.03747914,33.43169086,testing
0.0,9.94669004,34.02797316,testing
1.0,11.85725174,34.74760496,training
0.0,10.62132744,33.57071032,training
0.0,11.06893678,33.64031121,training
0.0,10.47361937,33.89387512,validation
0.0,11.25956831,34.94311112,testing
0.0,10.31518105,34.26136408,training
0.0,10.94959247,34.50168906,validation
1.0,11.36304115,34.48905094,training
0.0,10.57040592,34.17620353,training
0.0,11.3766237,34.99265391,testing
0.0,11.68872496,34.57035241,validation
0.0,11.30685588,34.76922071,training
1.0,11.42435805,34.69986964,testing
1.0,11.25441622,33.47054665,validation
0.0,11.10700729,33.31025149,training
0.0,11.43859812,34.72853154,validation
0.0,10.86035475,33.67154997,validation
0.0,12.22458543,34.71789941,validation
0.0,12.48350836,34.44856914,training
0.0,10.63815586,34.24646229,testing
0.0,11.46839802,33.93321131,validation
0.0,11.68522684,35.02742159,training
1.0,11.51326154,34.38614641,training
1.0,11.85135039,34.10952011,validation
1.0,11.89436241,34.00869644,training
0.0,11.12332353,34.01174195,validation
0.0,11.76633278,34.74952452,testing
0.0,12.53822883,34.39408038,training
0.0,11.50613718,34.68471065,training
0.0,12.34068201,33.88699377,training
0.0,10.59386284,34.25190359,validation
1.0,11.22734623,33.31181518,validation
1.0,11.65450606,33.65114104,training
0.0,10.78001566,34.31334342,validation
0.0,11.5594255,34.0762699,training
1.0,11.89472824,34.22923836,training
1.0,12.56868463,34.38679372,training
0.0,11.37576294,33.79494175,testing
1.0,11.29022179,33.25395342,validation
1.0,11.75129311,33.62197818,testing
1.0,11.55829836,34.29235566,validation
0.0,11.93914063,33.15273035,testing
0.0,10.95165752,34.42227837,validation
0.0,10.95861873,33.57603182,validation
0.0,11.01703649,34.43633989,testing
0.0,11.23659605,34.23124877,validation
0.0,10.60988544,33.96646112,testing
0.0,9.65802528,33.93775549,training
0.0,10.73185119,33.72585976,validation
1.0,11.97146841,33.1908109,testing
0.0,11.93512629,34.94579577,validation
1.0,11.29985956,34.47168369,training
0.0,10.80632517,34.74320699,testing
0.0,10.72576472,33.47641068,validation
0.0,11.59726952,34.35538049,testing
1.0,12.31286331,34.22739132,testing
0.0,9.71839724,34.1075404,validation
0.0,12.26952978,34.7162791,validation
1.0,11.57944106,33.6246184,validation
1.0,12.16500902,33.28063932,training
0.0,9.56302444,34.05662509,training
0.0,11.50577535,34.96069839,validation
0.0,11.50309856,34.89839967,testing
0.0,11.67927804,34.91699979,training
0.0,10.97248412,34.89725835,testing
1.0,12.08307362,33.88832765,validation
0.0,11.12722217,34.78518057,testing
1.0,11.45967787,33.31407031,testing
1.0,11.66336495,34.69065657,training
0.0,12.45068882,33.98408289,training
1.0,11.61447528,33.92520097,validation
0.0,10.9994881,33.98361062,testing
0.0,10.74930471,33.54775783,testing
0.0,11.01069192,34.34627263,validation
1.0,12.07154874,33.74716751,training
0.0,11.43577353,34.5561216,testing
0.0,11.38993361,33.93209539,training
0.0,12.5154623,34.1230979,training
1.0,11.51585085,33.79643405,validation
1.0,11.69166891,33.97365017,testing
0.0,11.84137082,33.6387186,validation
0.0,10.76097756,33.97233661,training
0.0,11.78527836,33.24025781,testing
1.0,12.00506067,34.48925374,testing
0.0,11.27094129,34.20851242,testing
1.0,11.17711556,33.55440091,testing
0.0,11.86761145,34.9045464,training
0.0,10.79531164,34.8482344,training
0.0,11.09926302,33.79034627,validation
1.0,11.73408397,33.76827748,testing
0.0,12.52231607,34.5380778,validation
1.0,11.73962267,34.15110173,validation
1.0,12.67375535,34.41380958,testing
1.0,11.71239511,33.31258831,validation
0.0,10.6870578,34.35185091,validation
0.0,9.80919135,34.07588149,validation
0.0,11.37041651,34.01788615,validation
0.0,11.04997804,33.60735137,testing
1.0,12.16720167,34.24307439,validation
0.0,12.24040559,34.79220761,validation
0.0,11.15034495,34.89790927,validation
0.0,12.35718631,33.88483752,training
0.0,12.45909168,34.24988534,validation
0.0,10.94830405,34.12977451,testing
0.0,9.78842366,34.07430839,testing
0.0,11.06226974,34.80392539,validation
0.0,11.00455359,34.41522963,testing
0.0,11.2285878,33.45683867,validation
0.0,10.32528063,34.23170387,training
0.0,12.11677395,33.3743224,validation
0.0,11.28523931,34.86357277,validation
0.0,11.06248408,34.64317831,validation
0.0,12.50821947,34.50908061,validation
1.0,12.32283992,34.23873817,validation
0.0,11.07981444,33.54689575,training
0.0,10.19651165,34.26790726,validation
0.0,10.7044621,33.84203983,training
0.0,11.88895774,35.01613249,training
0.0,12.3417571,34.07673813,testing
0.0,10.71488147,33.82483072,testing
1.0,12.00755636,33.35015018,testing
0.0,11.09497243,33.91163835,testing
1.0,11.60627872,34.05577012,testing
0.0,10.63249111,33.9751145,validation
1.0,11.96735336,33.91098851,testing
0.0,10.40998889,34.07386268,testing
0.0,10.58265394,34.00416723,training
0.0,10.71346075,33.31008872,testing
0.0,11.13852381,33.88586804,training
0.0,11.10142949,34.47852382,testing
0.0,10.48594795,34.08822,validation
0.0,10.52624033,33.49667085,validation
1.0,12.06872694,33.31656105,training
1.0,12.52037276,34.33189769,training
1.0,11.88460683,33.494738,training
1.0,12.10207863,33.87184687,testing
0.0,10.70473197,33.98315245,testing
0.0,11.47373476,34.66385049,training
0.0,11.36568706,33.63923283,training
1.0,12.1666649,34.53682384,training
0.0,11.55566662,34.48172557,validation
0.0,11.7986311,35.03533636,validation
1.0,11.72488013,33.64657293,training
0.0,11.6150327,34.36530299,testing
0.0,11.33409376,33.8656084,training
0.0,9.84920458,34.13228847,training
0.0,10.94626384,34.05335443,validation
0.0,10.81941214,33.78485519,training
0.0,11.30722839,33.86214518,training
1.0,12.14993418,33.77613407,testing
1.0,12.5208183,34.07556486,training
0.0,10.91733071,34.661494,validation
0.0,10.28491573,33.97008813,training
0.0,10.20307812,34.06429494,testing
1.0,11.59680783,33.66857227,training
1.0,12.50266596,34.32115958,validation
0.0,11.96555823,34.74609646,training
1.0,11.67710365,34.05087891,testing
1.0,12.03539758,33.89036461,testing
0.0,11.69121636,34.91651704,training
0.0,11.40397043,34.55484387,validation
0.0,11.53203912,33.97949253,validation
1.0,12.40202579,34.35881956,validation
0.0,10.15427739,34.26185366,testing
0.0,10.25131045,33.99464942,testing
0.0,10.09857994,34.23104018,validation
1.0,11.66537554,33.99845002,training
1.0,11.69920364,33.5456191,training
0.0,11.93766228,34.86339357,training
1.0,11.70224239,33.78141422,validation
1.0,11.28225975,33.42005571,testing
0.0,10.89131824,33.8193898,validation
1.0,11.62940006,33.9895256,validation
0.0,10.99108662,34.83043972,training
1.0,11.92754032,33.38571144,validation
0.0,10.97569834,33.89689665,testing
1.0,12.37995504,34.19959425,testing
0.0,10.14473762,33.93272122,validation
1.0,11.56295178,33.36463524,testing
0.0,10.70114045,34.09448063,testing
0.0,11.97085215,34.62186512,training
0.0,9.95753898,34.14186673,testing
1.0,11.4007954,33.61666628,training
1.0,12.2038597,33.65811163,training
0.0,10.71396799,33.53638655,testing
0.0,10.56874206,34.12981178,testing
0.0,11.30257109,34.37796124,training
0.0,10.50205903,34.07327012,validation
1.0,11.63327235,33.979921,validation
0.0,11.95207949,35.07034301,training
0.0,9.55883613,33.97066997,training
0.0,10.71474044,33.64476151,training
0.0,10.68012602,33.79312963,training
0.0,11.23160622,34.78602775,validation
0.0,11.2654291,33.78264456,testing
0.0,11.07923839,33.41636246,training
0.0,10.58274377,33.76784616,validation
1.0,12.04723554,33.94564086,validation
0.0,11.32533315,33.22269136,training
0.0,11.04584949,34.29379671,validation
0.0,12.01851254,34.15751751,testing
0.0,11.28364007,33.80035876,validation
0.0,12.60866506,34.51581911,testing
0.0,11.45084662,33.9071766,testing
1.0,11.46046057,33.1554432,training
0.0,10.59028984,34.14199352,validation
0.0,10.81416613,34.01057595,training
0.0,10.7963211,34.18163596,validation
0.0,10.88741603,33.58082136,testing
0.0,11.54807977,34.80875374,training
1.0,12.31025387,33.63918298,testing
1.0,11.77771078,33.18296561,training
0.0,11.72476915,34.83749924,testing
0.0,11.41270611,33.37214771,training
0.0,10.82721048,34.70641742,testing
0.0,10.28573919,34.286005,training
1.0,12.10597547,33.72894512,validation
0.0,10.92629123,34.09404525,training
0.0,10.6825201,33.33675393,testing
0.0,10.21210494,34.1585404,validation
0.0,10.4655308,33.57555363,training
0.0,11.17770746,34.64019086,validation
0.0,10.78005955,33.66479121,validation
0.0,12.52641761,34.0552591,validation
0.0,11.78003005,33.20346102,validation
0.0,10.27567743,34.22248612,validation
0.0,10.82319132,34.77804716,validation
1.0,11.29079847,33.5855896,training
0.0,12.06151805,34.8752784,testing
1.0,11.82191386,34.61559033,training
0.0,12.2333277,34.71473494,training
0.0,10.15136678,34.12715983,validation
0.0,11.07178693,34.18435457,validation
0.0,11.89980624,35.11515826,testing
0.0,10.3589304,34.01324823,testing
0.0,10.58684369,33.93489693,validation
1.0,11.8358616,33.90152188,validation
0.0,10.93219052,34.00472125,validation
1.0,11.6412556,33.38808907,training
1.0,11.7115423,34.11935387,validation
1.0,11.02675214,33.35892605,validation
0.0,10.75608943,33.49523686,training
0.0,10.89861777,34.06105473,validation
0.0,10.4248789,34.06500972,testing
0.0,11.35237848,33.86932024,training
0.0,11.09911476,34.51965035,training
1.0,11.93734966,34.47636109,training
0.0,11.14126785,33.52989299,validation
1.0,12.40595528,34.15164597,training
0.0,11.11485291,34.68916439,training
0.0,11.01497198,34.78980891,testing
0.0,10.87583145,33.78877956,testing
0.0,11.58775224,34.02528,validation
1.0,12.49907482,34.33793985,training
0.0,10.7434351,34.78103883,testing
0.0,10.64581745,34.11533839,validation
0.0,11.36327571,33.81563882,validation
1.0,11.74829433,34.69838776,training
0.0,10.61142165,34.18120525,training
1.0,11.61255193,33.45228542,training
0.0,11.11261544,34.34655217,validation
0.0,12.53883706,34.29503901,validation
0.0,11.57827889,33.14767977,testing
0.0,10.54241084,33.94908421,testing
0.0,11.79727707,34.36180808,training
0.0,11.44831287,34.55948942,training
0.0,11.96731877,34.99105494,training
0.0,12.12020323,34.50049713,training
0.0,12.20485772,34.6803883,validation
0.0,11.03602812,34.6254458,training
0.0,11.53775293,34.70470532,training
0.0,11.21224663,34.13449104,training
0.0,11.35386652,33.89273301,testing
0.0,12.47008784,33.93483205,validation
0.0,11.41904388,33.13995437,testing
0.0,11.29176913,33.90792247,training
0.0,10.39834476,34.27386507,validation
0.0,10.77652417,33.60493872,testing
0.0,11.5412783,33.10149806,validation
1.0,11.99213161,33.18940449,validation
1.0,11.98832754,33.67091824,validation
0.0,11.11808922,34.80284494,testing
1.0,11.88225927,33.7691648,validation
0.0,10.28705341,33.85343737,validation
0.0,11.04555373,33.768324,training
0.0,10.71277257,33.73468668,validation
0.0,11.02867663,33.91600046,training
0.0,9.69733605,33.96261693,validation
1.0,11.56727123,33.53596531,validation
0.0,11.13165766,34.79484471,training
0.0,10.71392159,33.40494128,validation
0.0,11.30823742,34.16605572,testing
0.0,11.63715176,33.81050643,training
0.0,11.89402054,34.76623249,validation
1.0,12.00312162,33.79602327,training
0.0,10.2736117,34.14119182,testing
0.0,11.48436336,33.98190593,testing
1.0,12.45237008,34.08091365,validation
1.0,11.89046143,34.43484106,validation
0.0,11.69558722,34.91542693,validation
0.0,12.02698117,34.83294654,validation
0.0,11.17913342,34.60896777,training
0.0,10.39826359,33.87874783,testing
0.0,11.04067948,34.89798869,validation
0.0,11.77353972,34.97018731,training
0.0,11.35119542,33.99527056,validation
0.0,11.51552547,34.87024238,validation
0.0,10.73816804,34.14135426,training
0.0,10.42264194,33.84438416,training
0.0,12.29386598,34.19105383,testing
0.0,10.56203934,33.57488646,training
1.0,11.9462474,33.38022368,validation
0.0,11.21390541,34.21982953,testing
0.0,11.42311614,34.51198673,validation
1.0,11.08343062,33.26634016,validation
0.0,10.73240491,33.51730196,testing
0.0,10.61522552,34.14000078,validation
1.0,11.85118825,33.92304118,testing
0.0,10.48482446,33.95002876,testing
0.0,12.52148692,34.4745682,testing
0.0,10.46743745,34.23715785,testing
0.0,10.17724963,34.07796814,validation
1.0,11.83584015,34.48010631,testing
0.0,11.36474708,34.84803234,testing
0.0,12.15521318,34.71208016,validation
0.0,10.7380178,34.29770773,validation
0.0,11.39048813,34.9599865,testing
0.0,11.08104889,33.55452987,testing
1.0,11.86283535,33.70981847,testing
0.0,11.6313884,34.93830024,testing
0.0,11.02771612,34.19386498,testing
0.0,12.12744889,33.34359645,testing
0.0,12.24956865,34.52765365,testing
0.0,12.05092866,34.87275416,validation
0.0,11.04484704,33.34557975,testing
0.0,12.3441911,33.73691248,validation
1.0,11.66890551,34.59909309,validation
0.0,10.6016241,33.4728,testing
1.0,11.22086796,33.64509787,training
0.0,11.80146583,34.84392804,validation
0.0,12.39316843,33.95576518,testing
1.0,11.95119321,34.19042607,training
0.0,10.52702719,33.99282024,training
0.0,10.58366319,34.14026449,testing
0.0,11.86671518,34.86471275,testing
0.0,11.22886642,34.54920055,training
0.0,11.1474214,34.35679824,training
0.0,10.81824313,34.27160133,testing
0.0,10.73811829,34.05110835,testing
1.0,11.66302948,33.33411073,validation
0.0,10.78752245,34.31922421,validation
0.0,11.25143193,34.91623441,validation
0.0,10.1710557,34.16869344,validation
0.0,10.8699719,34.4029306,testing
1.0,12.07935016,33.62431224,training
1.0,11.43143969,34.40502989,training
1.0,12.65079675,34.41421049,validation
0.0,11.15299362,33.9929166,validation
0.0,11.00180312,33.57165235,testing
0.0,12.19568933,34.33112485,validation
0.0,10.53356215,33.68199386,validation
0.0,11.63283762,34.57151781,testing
1.0,12.33129766,34.55886344,testing
0.0,11.46338459,34.10818326,validation
0.0,11.15054302,33.66731481,testing
0.0,11.87853333,34.391199,testing
0.0,11.11996945,33.38365402,testing
1.0,11.83090272,33.744325,testing
0.0,12.11441333,33.82550463,testing
0.0,10.84442321,34.16002472,training
0.0,11.62277202,33.6773984,validation
1.0,12.17656788,34.17092082,validation
0.0,9.96398702,34.09359285,training
0.0,10.99641451,33.70029424,testing
0.0,11.69614501,34.86107775,validation
0.0,10.98151488,34.30029287,validation
1.0,11.37563237,33.62007589,training
0.0,12.05491824,34.53447466,validation
1.0,11.50502586,33.41853314,testing
0.0,11.36031969,34.48512708,testing
0.0,11.15245707,34.58619533,validation
0.0,11.58661576,35.05485868,validation
0.0,11.42556652,33.37942572,validation
0.0,12.14740718,34.65942174,validation
1.0,12.01250466,34.0492941,training
1.0,11.54420356,33.77048225,validation
0.0,9.52729797,33.88952346,testing
0.0,11.39763645,34.68616137,testing
0.0,10.50284979,33.52289805,testing
0.0,11.15733672,33.95220419,testing
1.0,11.60496825,34.56135594,testing
0.0,10.91431012,33.69897444,testing
1.0,12.41651526,34.41997314,testing
0.0,10.66104736,33.71557455,training
0.0,10.72136691,34.01233183,testing
0.0,10.84449916,34.3677583,validation
1.0,11.32023249,34.3456209,validation
0.0,9.98030797,34.15200637,training
0.0,10.29764079,33.87797003,testing
0.0,10.99849583,34.08433446,validation
0.0,9.88976066,34.14752495,training
1.0,11.77783327,33.78294043,training
1.0,12.47269935,34.36781694,testing
1.0,12.01019998,33.76545519,testing
1.0,11.95057273,33.59925416,training
0.0,10.79946218,34.83679475,validation
0.0,12.68927619,34.28941244,validation
0.0,10.93946834,34.23479566,testing
0.0,11.75255778,34.16717198,training
0.0,11.28401083,34.17117907,testing
0.0,10.93784344,34.63852166,testing
0.0,10.68256981,33.49273574,validation
0.0,10.96699254,34.4657696,validation
1.0,11.83101369,33.30422971,testing
0.0,12.36912146,34.690359,validation
1.0,11.47620339,33.29435265,testing
0.0,11.69753806,34.81117328,validation
0.0,9.99799042,34.0012397,testing
1.0,11.76515619,33.4295505,validation
0.0,11.29324318,34.26227974,testing
1.0,11.52150551,33.72286393,testing
0.0,10.29565486,33.87082712,testing
0.0,10.97319556,33.87579581,testing
0.0,11.29006069,34.3111126,training
0.0,10.84972598,33.84311167,testing
1.0,11.38603298,34.74831676,training
1.0,11.13715004,33.6680958,testing
0.0,12.2514231,34.05976334,validation
0.0,12.34212855,34.60632563,training
1.0,12.03976815,34.06258446,validation
1.0,11.6699651,34.53497239,validation
0.0,12.13870418,34.58921466,validation
0.0,10.98591728,33.93797598,training
1.0,12.54021366,34.51541217,training
0.0,10.3692664,33.9193941,testing
0.0,11.89326537,34.0685912,training
1.0,12.18209007,34.35671523,training
0.0,11.97826991,34.87372243,testing
1.0,11.76294046,33.9481755,testing
1.0,11.9516695,34.4152341,training
1.0,11.53750522,34.37994038,validation
0.0,10.86964717,34.47635642,training
0.0,10.99473751,34.32369804,training
0.0,10.82768532,33.84653347,testing
0.0,11.5738911,34.96986332,testing
0.0,10.90023722,33.9900468,testing
0.0,10.68993738,33.76747329,training
0.0,11.08467038,34.78043288,validation
0.0,10.40369469,33.97424953,validation
0.0,11.02474178,33.16112502,training
1.0,12.12630825,33.32402313,validation
1.0,12.07110524,33.66713651,training
0.0,9.65085186,34.03580969,validation
0.0,12.1728125,34.42730411,validation
0.0,11.25218716,34.39169692,validation
0.0,9.59448415,33.95864476,testing
0.0,9.72101081,34.05321556,training
0.0,9.83211786,33.97699176,testing
0.0,10.91604218,34.56526635,training
0.0,12.36639015,34.11865344,validation
0.0,11.1880206,34.93448319,training
1.0,11.74585646,33.7524906,validation
0.0,12.43464657,34.21202024,testing
1.0,11.72850173,33.58316653,training
0.0,10.78293037,33.39789992,validation
0.0,10.61179444,33.66878505,testing
0.0,11.88301658,33.37856073,testing
1.0,11.59414792,34.51396636,training
0.0,11.04136293,34.09415658,validation
1.0,11.60744139,33.43860662,validation
1.0,11.65451694,33.32199669,training
0.0,10.74682015,33.76872906,testing
1.0,12.07704123,33.64099592,testing
0.0,10.79250243,34.30846141,training
0.0,11.67905981,34.76335332,testing
0.0,10.10362086,34.21619692,validation
0.0,12.37580019,34.63851609,training
0.0,11.24740929,34.02047483,training
0.0,11.48461202,34.01171111,testing
1.0,12.14989398,33.77440006,training
1.0,11.98403509,33.83732707,testing
1.0,12.40923157,34.07420725,training
1.0,11.8608106,34.57506576,testing
1.0,12.40823759,34.39799591,validation
1.0,11.52526139,34.58034032,training
0.0,11.96046559,34.98507316,testing
0.0,10.74099971,33.93681757,training
0.0,10.86088197,33.40072722,training
0.0,11.22031332,33.95292476,validation
0.0,10.97641414,33.95945969,validation
0.0,10.48790561,33.60099569,testing
0.0,10.83797231,34.12012347,testing
0.0,9.73542535,33.93912008,training
1.0,11.79086263,34.73199159,validation
0.0,11.00150771,33.80523368,validation
0.0,11.01184546,34.53600044,training
1.0,11.37988674,33.46510111,testing
0.0,12.03956084,33.28410032,validation
0.0,9.87666292,34.01897647,validation
1.0,11.73295872,33.99226893,validation
0.0,11.0654571,34.82904369,training
1.0,11.82662537,34.54839826,training
0.0,11.12919998,33.82814005,validation
0.0,11.20925705,33.89644853,validation
0.0,11.10695705,34.93003842,training
0.0,11.33571183,34.05556759,training
1.0,11.51673169,33.18731991,testing
0.0,11.30121711,34.24612258,validation
0.0,10.98893789,33.35264864,validation
0.0,10.53615273,33.84848833,validation
0.0,11.50155427,34.90439457,training
1.0,11.6101694,33.31025669,training
0.0,11.60944816,34.67454035,training
0.0,10.78132138,34.06420495,validation
0.0,10.82447344,33.52486151,testing
0.0,11.04923852,33.63405866,training
1.0,12.36271868,34.4656062,training
1.0,11.5140955,34.65685426,training
0.0,11.08502918,34.74226296,validation
0.0,10.49750935,34.00159759,validation
0.0,10.6228119,33.64541467,testing
1.0,11.94298991,33.86546815,testing
0.0,12.26141226,33.72262389,training
0.0,11.55130341,34.42473205,testing
0.0,10.24399701,34.0645973,validation
1.0,11.52752023,33.31642508,testing
0.0,11.44668755,34.80758425,testing
0.0,10.16584443,34.28225069,training
